"topic_label","originaltopic","haldtopic","topic_use","topic_majortaxon","topic_discipline","year","proportion_present","sd_proportion_present","rollmean","start_year","start_year_proportion_present","norm_year","norm_prop"
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1991,0.00869400869400869,0.0012762772262623,0.00831122603923211,1962,0.00804289544235925,29,1.08095508095508
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1992,0.00964974982130093,0.00130681340855932,0.0090494330794659,1962,0.00804289544235925,30,1.19978556111508
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1993,0.00786713286713287,0.00116814067547084,0.00881104165824558,1962,0.00804289544235925,31,0.978146853146853
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1994,0.00721193247008687,0.00108331208399136,0.00864182460673515,1962,0.00804289544235925,32,0.896683603780801
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1995,0.00870686875201548,0.00117968529659073,0.00842593852090897,1962,0.00804289544235925,33,1.08255401483392
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1996,0.00889861415025529,0.00113427014204572,0.00846685961215829,1962,0.00804289544235925,34,1.10639435934841
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1997,0.00807161725858527,0.00108397526968901,0.00815123309961516,1962,0.00804289544235925,35,1.00357107915077
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1998,0.00855629498845579,0.00107337012654783,0.00828906552387974,1962,0.00804289544235925,36,1.063832676898
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",1999,0.00793971201722514,0.0010295507922613,0.00843462143330739,1962,0.00804289544235925,37,0.987170860808326
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2000,0.00724075510731833,0.000964077208165474,0.00814139870436796,1962,0.00804289544235925,38,0.900267218343246
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2001,0.00953778429933969,0.00107477894864791,0.00826923273418484,1962,0.00804289544235925,39,1.18586451455123
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2002,0.00715151515151515,0.000927712794019905,0.00808521231277082,1962,0.00804289544235925,40,0.889171717171717
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2003,0.00554737914638288,0.000790281577188138,0.00748342914435624,1962,0.00804289544235925,41,0.689724140533605
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2004,0.00624725997369575,0.000824881038845016,0.00714493873565036,1962,0.00804289544235925,42,0.776742656729505
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2005,0.00752676773030849,0.00088989494767592,0.00720214126024839,1962,0.00804289544235925,43,0.935828121135022
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2006,0.00622302519321489,0.000787862045981971,0.00653918943902343,1962,0.00804289544235925,44,0.773729465689718
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2007,0.00607366771159875,0.000769010521274387,0.00632361995104015,1962,0.00804289544235925,45,0.755159352142111
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2008,0.0069284064665127,0.000813687023022068,0.00659982541506612,1962,0.00804289544235925,46,0.861431870669746
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2009,0.00688095013667641,0.000802578713507021,0.00672656344766225,1962,0.00804289544235925,47,0.855531466993434
"agricultural pest control","topic99","topic41",1,"animal","conservation & management biology",2010,0.00624634003513566,0.000778350136713042,0.00647047790862768,1962,0.00804289544235925,48,0.776628277701867
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1961,0.0174029451137885,0.00478452472676063,0.0180554601062095,1961,0.0174029451137885,0,1
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1962,0.0254691689008043,0.00576813962791878,0.0199897362244431,1961,0.0174029451137885,1,1.46349762837698
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1963,0.0265486725663717,0.00571597452698062,0.0219509167042319,1961,0.0174029451137885,2,1.52552756977536
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1964,0.0216942148760331,0.00468243331318042,0.0235081185111492,1961,0.0174029451137885,3,1.24658296249206
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1965,0.028735632183908,0.00517045612116197,0.0239701267281811,1961,0.0174029451137885,4,1.65119363395225
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1966,0.0291595197255575,0.00492736627075268,0.0263214416505349,1961,0.0174029451137885,5,1.67555086423011
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1967,0.0176026823134954,0.00380726220612318,0.0247481443330731,1961,0.0174029451137885,6,1.01147720678316
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1968,0.0280172413793103,0.00442305509280924,0.0250418580956609,1961,0.0174029451137885,7,1.60991379310344
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1969,0.0353172007848267,0.004720431088601,0.0277664552774196,1961,0.0174029451137885,8,2.02938069125119
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1970,0.0293929712460064,0.00426959115350724,0.0278979230898393,1961,0.0174029451137885,9,1.68896534775129
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1971,0.0302853814793244,0.0041357411396983,0.0281230954405926,1961,0.0174029451137885,10,1.74024461269656
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1972,0.0339622641509434,0.00420555586607612,0.0313950118080822,1961,0.0174029451137885,11,1.95152394775036
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1973,0.0209267563527653,0.00319510300606894,0.0299769148027732,1961,0.0174029451137885,12,1.20248361503967
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1974,0.0239120038259206,0.0033409921506089,0.027695875410992,1961,0.0174029451137885,13,1.37402052753559
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1975,0.0245901639344262,0.00321675186605616,0.026735313948676,1961,0.0174029451137885,14,1.41298865069357
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1976,0.0297195479280034,0.00347425479474408,0.0266221472384118,1961,0.0174029451137885,15,1.7077309463245
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1977,0.023272995936461,0.00289780139047418,0.0244842935955153,1961,0.0174029451137885,16,1.33730215111818
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1978,0.0265804597701149,0.00304857342087855,0.0256150342789852,1961,0.0174029451137885,17,1.52735411140583
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1979,0.0253823625122031,0.0028372778937288,0.0259091060162417,1961,0.0174029451137885,18,1.45850959973967
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1980,0.0227817745803357,0.0025833100482806,0.0255474281454236,1961,0.0174029451137885,19,1.30907581627006
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1981,0.0208791208791209,0.00236986478902313,0.0237793427356471,1961,0.0174029451137885,20,1.19974640743872
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1982,0.0228987068965517,0.0024551118885931,0.0237044849276653,1961,0.0174029451137885,21,1.3157949270557
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1983,0.0241956241956242,0.00246521206365023,0.0232275178127671,1961,0.0174029451137885,22,1.39031779031779
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1984,0.0221153846153846,0.0022800500995412,0.0225741222334034,1961,0.0174029451137885,23,1.27078402366864
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1985,0.0193606483565961,0.00206740389354121,0.0218898969886555,1961,0.0174029451137885,24,1.11249264018287
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1986,0.0282096845846291,0.00246764483930006,0.0233560097297571,1961,0.0174029451137885,25,1.62097187574753
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1987,0.0274526494998936,0.0023836626288692,0.0242667982504255,1961,0.0174029451137885,26,1.57747147510927
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1988,0.0282067119621165,0.00237563178694703,0.025069015803724,1961,0.0174029451137885,27,1.62080106428469
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1989,0.024375503626108,0.00218878074969652,0.0255210396058687,1961,0.0174029451137885,28,1.40065393913097
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1990,0.0279608548032754,0.00232985183798613,0.0272410808952045,1961,0.0174029451137885,29,1.6066737336959
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1991,0.0268380268380268,0.00222176937332943,0.0269667493458841,1961,0.0174029451137885,30,1.54215431138508
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1992,0.0251965689778413,0.00209503062127308,0.0265155332414736,1961,0.0174029451137885,31,1.44783361741903
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1993,0.0227272727272727,0.0019705322042842,0.0254196453945048,1961,0.0174029451137885,32,1.30594405594405
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1994,0.0203245369611539,0.00180655393903556,0.024609452061514,1961,0.0174029451137885,33,1.1678791623063
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1995,0.0225733634311512,0.00188614180498348,0.0235319537870892,1961,0.0174029451137885,34,1.29710019100538
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1996,0.0229029905178702,0.00180680468962854,0.0227449465230579,1961,0.0174029451137885,35,1.31604107052685
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1997,0.0196653947754623,0.00168204432690333,0.0216387116825821,1961,0.0174029451137885,36,1.13000383825156
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1998,0.0225451582235502,0.00173000594143838,0.0216022887818376,1961,0.0174029451137885,37,1.295479476384
"agriculture","topic101","topic42",1,"plant","conservation & management biology",1999,0.020185708518369,0.00163143679518522,0.0215745230932806,1961,0.0174029451137885,38,1.15990186640166
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2000,0.0221101629169899,0.00167200993546836,0.0214818829904483,1961,0.0174029451137885,39,1.2704839768455
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2001,0.0231107850330154,0.00166152336675859,0.0215234418934774,1961,0.0174029451137885,40,1.32798126305096
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2002,0.0203636363636364,0.00155500983832748,0.0216630902111122,1961,0.0174029451137885,41,1.17012587412588
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2003,0.0203781274765085,0.00150334015813103,0.0212296840617038,1961,0.0174029451137885,42,1.17095855576553
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2004,0.0246602367382727,0.00162361833691816,0.0221245897056846,1961,0.0174029451137885,43,1.4170151418069
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2005,0.0213081734336902,0.00148686375530611,0.0219641918090246,1961,0.0174029451137885,44,1.22440042730512
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2006,0.0221820736725886,0.00147548569724532,0.0217784495369393,1961,0.0174029451137885,45,1.27461607949413
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2007,0.0232170846394984,0.00149050191745683,0.0223491391921117,1961,0.0174029451137885,46,1.33408940197733
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2008,0.0234795996920708,0.00148537611230064,0.0229694336352241,1961,0.0174029451137885,47,1.34917392076745
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2009,0.026109906683005,0.00154817627975479,0.0232593676241706,1961,0.0174029451137885,48,1.50031540709267
"agriculture","topic101","topic42",1,"plant","conservation & management biology",2010,0.0251805582666406,0.00154780980153619,0.0240338445907607,1961,0.0174029451137885,49,1.44691361732158
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1961,0.0294511378848728,0.00618585080244795,0.030713175034071,1961,0.0294511378848728,0,1
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1962,0.0294906166219839,0.00619401684768743,0.0309240945669986,1961,0.0294511378848728,1,1.00134048257373
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1963,0.0240202275600506,0.0054440327029523,0.0299442740211701,1961,0.0294511378848728,2,0.815595908516264
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1964,0.0299586776859504,0.00547922026082094,0.0300945631049526,1961,0.0294511378848728,3,1.01723328324568
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1965,0.0354406130268199,0.00572222393125675,0.0296722545559355,1961,0.0294511378848728,4,1.20336990595611
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1966,0.0283018867924528,0.0048565078966923,0.0294424043374515,1961,0.0294511378848728,5,0.960977701543739
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1967,0.0226320201173512,0.00430596496372968,0.028070685036525,1961,0.0294511378848728,6,0.768459955802789
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1968,0.0251436781609195,0.00419628612563241,0.0282953751566988,1961,0.0294511378848728,7,0.853742163009404
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1969,0.0215827338129496,0.00371630661660375,0.0266201863820986,1961,0.0294511378848728,8,0.732831916285153
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1970,0.0268370607028754,0.00408510368596092,0.0248994759173097,1961,0.0294511378848728,9,0.911240197502179
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1971,0.0209668025626092,0.00345763912918149,0.023432459071341,1961,0.0294511378848728,10,0.711918250648595
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1972,0.0204851752021563,0.00328892061526687,0.023003090088302,1961,0.0294511378848728,11,0.695564812545944
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1973,0.0234180368709517,0.00337563830130494,0.0226579618303084,1961,0.0294511378848728,12,0.795148797390952
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1974,0.0253467240554758,0.00343723302150968,0.0234107598788137,1961,0.0294511378848728,13,0.860636494065474
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1975,0.0168248490077653,0.00267137168667437,0.0214083175397917,1961,0.0294511378848728,14,0.571280100400031
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1976,0.0188363331938049,0.00278138325648038,0.0209822236660308,1961,0.0294511378848728,15,0.639579131626012
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1977,0.0225341706686369,0.00285251182714758,0.0213920227593269,1961,0.0294511378848728,16,0.765137522248717
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1978,0.0176005747126437,0.00249214242774818,0.0202285303276653,1961,0.0294511378848728,17,0.597619514106584
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1979,0.0191994793361536,0.00247544789501917,0.0189990813838009,1961,0.0294511378848728,18,0.651909593823034
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1980,0.0260791366906475,0.00275927775062087,0.0208499389203773,1961,0.0294511378848728,19,0.885505232177895
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1981,0.0173076923076923,0.00216161163514039,0.0205442107431548,1961,0.0294511378848728,20,0.587674825174825
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1982,0.0191271551724138,0.00224816179145933,0.0198628076439102,1961,0.0294511378848728,21,0.649453859717869
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1983,0.0187902187902188,0.00217846878485746,0.0201007364594252,1961,0.0294511378848728,22,0.638013338013339
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1984,0.0197115384615385,0.00215521470201535,0.0202031482845022,1961,0.0294511378848728,23,0.66929632867133
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1985,0.0173345339936965,0.00195825685408098,0.018454227745112,1961,0.0294511378848728,24,0.588586222422332
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1986,0.0155486450466459,0.00184391399210356,0.0181024182929027,1961,0.0294511378848728,25,0.527947174992932
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1987,0.0180889550968291,0.00194419620207723,0.0178947782777858,1961,0.0294511378848728,26,0.614202248060516
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1988,0.014000411776817,0.00168587247349566,0.0169368168751054,1961,0.0294511378848728,27,0.475377618058287
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1989,0.0169218372280419,0.00183063556226219,0.0163788766284061,1961,0.0294511378848728,28,0.574573291333969
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1990,0.011983223487118,0.00153773037552239,0.0153086145270904,1961,0.0294511378848728,29,0.406884906585325
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1991,0.0149310149310149,0.00166728217398652,0.0151850885039642,1961,0.0294511378848728,30,0.506975825157643
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1992,0.0135811293781272,0.00154724745237062,0.0142835233602238,1961,0.0294511378848728,31,0.461141074793683
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1993,0.0143356643356643,0.00157172086569825,0.0143505738719933,1961,0.0294511378848728,32,0.48676096630642
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1994,0.0142599573840354,0.00151788825560567,0.013818197903192,1961,0.0294511378848728,33,0.484190371176111
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1995,0.0151564011609158,0.00155137146182692,0.0144528334379515,1961,0.0294511378848728,34,0.514628712145641
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1996,0.0141502552881109,0.0014265394036195,0.0142966815093707,1961,0.0294511378848728,35,0.480465486373584
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1997,0.01247431758145,0.00134456416747544,0.0140753191500353,1961,0.0294511378848728,36,0.42355978333378
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1998,0.0139888632350944,0.00136868882696183,0.0140059589299213,1961,0.0294511378848728,37,0.474985492573433
"alpine plant ecology","topic12","topic148",1,"plant","ecology",1999,0.0133225676221235,0.00133001927058856,0.0138184809775389,1961,0.0294511378848728,38,0.452361727896648
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2000,0.0103439358675976,0.00115049032498888,0.0128559879188753,1961,0.0294511378848728,39,0.351223640595246
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2001,0.0116165321594522,0.00118488835891458,0.0123492432931435,1961,0.0294511378848728,40,0.394434069232309
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2002,0.0115151515151515,0.00117460775145834,0.0121574100798838,1961,0.0294511378848728,41,0.39099173553719
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2003,0.0125665119438469,0.00118524241551691,0.0118729398216343,1961,0.0294511378848728,42,0.426690201002438
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2004,0.0110697062691802,0.00109536346346141,0.0114223675510457,1961,0.0294511378848728,43,0.375866844685346
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2005,0.011661189441323,0.00110534902635612,0.0116858182657908,1961,0.0294511378848728,44,0.395950386939468
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2006,0.0106393656529158,0.00102787455543869,0.0114903849644835,1961,0.0294511378848728,45,0.36125482466946
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2007,0.00862068965517241,0.000914998959619722,0.0109114925924877,1961,0.0294511378848728,46,0.292711598746082
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2008,0.0108737490377213,0.00101733959510541,0.0105729400112625,1961,0.0294511378848728,47,0.369213205962628
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2009,0.00886040154585729,0.000909822957584986,0.010131079066598,1961,0.0294511378848728,48,0.300850907034336
"alpine plant ecology","topic12","topic148",1,"plant","ecology",2010,0.00917431192660551,0.000941907389440663,0.00963370356365446,1961,0.0294511378848728,49,0.311509591326106
"amphibians","topic59","topic1",1,"animal",NA,1961,0.0160642570281124,0.00459995295276668,0.0176082251972702,1961,0.0160642570281124,0,1
"amphibians","topic59","topic1",1,"animal",NA,1962,0.0281501340482574,0.0060557844637125,0.0188148712802234,1961,0.0160642570281124,1,1.75234584450403
"amphibians","topic59","topic1",1,"animal",NA,1963,0.0101137800252845,0.00355763303585489,0.018097901257883,1961,0.0160642570281124,2,0.629582806573962
"amphibians","topic59","topic1",1,"animal",NA,1964,0.0185950413223141,0.00434195201185831,0.0187571042372276,1961,0.0160642570281124,3,1.15754132231406
"amphibians","topic59","topic1",1,"animal",NA,1965,0.0153256704980843,0.00380194474357628,0.0176497765844105,1961,0.0160642570281124,4,0.954022988505751
"amphibians","topic59","topic1",1,"animal",NA,1966,0.0137221269296741,0.00340691333293753,0.0171813505647229,1961,0.0160642570281124,5,0.854202401372215
"amphibians","topic59","topic1",1,"animal",NA,1967,0.0167644593461861,0.00371709224081847,0.0149042156243086,1961,0.0160642570281124,6,1.04358759430009
"amphibians","topic59","topic1",1,"animal",NA,1968,0.0251436781609195,0.00419628612563241,0.0179101952514356,1961,0.0160642570281124,7,1.56519396551724
"amphibians","topic59","topic1",1,"animal",NA,1969,0.0189666448659254,0.003488457211123,0.0179845159601579,1961,0.0160642570281124,8,1.18067364290386
"amphibians","topic59","topic1",1,"animal",NA,1970,0.0172523961661342,0.00329145966169657,0.0183698610937679,1961,0.0160642570281124,9,1.07396166134186
"amphibians","topic59","topic1",1,"animal",NA,1971,0.0168899242865463,0.00310978079631515,0.0190034205651423,1961,0.0160642570281124,10,1.05139778683751
"amphibians","topic59","topic1",1,"animal",NA,1972,0.0188679245283019,0.00315903069103455,0.0194241136015655,1961,0.0160642570281124,11,1.1745283018868
"amphibians","topic59","topic1",1,"animal",NA,1973,0.0174389636273044,0.00292190720104774,0.0178831706948424,1961,0.0160642570281124,12,1.0855754857997
"amphibians","topic59","topic1",1,"animal",NA,1974,0.0148254423720708,0.00264291629051546,0.0170549301960715,1961,0.0160642570281124,13,0.92288378766141
"amphibians","topic59","topic1",1,"animal",NA,1975,0.0103537532355479,0.00210248148606837,0.0156752016099543,1961,0.0160642570281124,14,0.644521138912859
"amphibians","topic59","topic1",1,"animal",NA,1976,0.0171619924654667,0.00265715415043779,0.0157296152457383,1961,0.0160642570281124,15,1.06833403097531
"amphibians","topic59","topic1",1,"animal",NA,1977,0.0132988548208349,0.00220168817933942,0.0146158013042449,1961,0.0160642570281124,16,0.827853712596975
"amphibians","topic59","topic1",1,"animal",NA,1978,0.0179597701149425,0.00251698374527533,0.0147199626017726,1961,0.0160642570281124,17,1.11799568965517
"amphibians","topic59","topic1",1,"animal",NA,1979,0.0136674259681093,0.00209446821002926,0.0144883593209803,1961,0.0160642570281124,18,0.850797266514807
"amphibians","topic59","topic1",1,"animal",NA,1980,0.012589928057554,0.00193040031455093,0.0149355942853815,1961,0.0160642570281124,19,0.783723021582739
"amphibians","topic59","topic1",1,"animal",NA,1981,0.0104395604395604,0.00168465733442964,0.0135911078802002,1961,0.0160642570281124,20,0.649862637362637
"amphibians","topic59","topic1",1,"animal",NA,1982,0.0129310344827586,0.00185432733281107,0.013517543812585,1961,0.0160642570281124,21,0.804956896551725
"amphibians","topic59","topic1",1,"animal",NA,1983,0.0133848133848134,0.00184367576410755,0.0126025524665591,1961,0.0160642570281124,22,0.833204633204637
"amphibians","topic59","topic1",1,"animal",NA,1984,0.0115384615384615,0.00165579732157686,0.0121767595806296,1961,0.0160642570281124,23,0.718269230769231
"amphibians","topic59","topic1",1,"animal",NA,1985,0.0137325529040973,0.00174615870268305,0.0124052845499382,1961,0.0160642570281124,24,0.85485141828006
"amphibians","topic59","topic1",1,"animal",NA,1986,0.0115504220346513,0.00159247800006512,0.0126274568689564,1961,0.0160642570281124,25,0.719013771657046
"amphibians","topic59","topic1",1,"animal",NA,1987,0.0117046180038306,0.00156898677433051,0.0123821735731708,1961,0.0160642570281124,26,0.728612470738457
"amphibians","topic59","topic1",1,"animal",NA,1988,0.0105003088326127,0.00146259746402811,0.0118052726627307,1961,0.0160642570281124,27,0.653644224830143
"amphibians","topic59","topic1",1,"animal",NA,1989,0.0141015310233683,0.00167352938834409,0.012317886559712,1961,0.0160642570281124,28,0.877820306204679
"amphibians","topic59","topic1",1,"animal",NA,1990,0.0111843419213102,0.00148618916087718,0.0118082443631546,1961,0.0160642570281124,29,0.696225284601562
"amphibians","topic59","topic1",1,"animal",NA,1991,0.0117180117180117,0.00147944397444407,0.0118417622998267,1961,0.0160642570281124,30,0.729446229446231
"amphibians","topic59","topic1",1,"animal",NA,1992,0.0144746247319514,0.00159660950020466,0.0123957636454509,1961,0.0160642570281124,31,0.901045389563978
"amphibians","topic59","topic1",1,"animal",NA,1993,0.0106643356643357,0.00135812805721172,0.0124285690117955,1961,0.0160642570281124,32,0.663854895104899
"amphibians","topic59","topic1",1,"animal",NA,1994,0.011145713817407,0.00134406286298681,0.0118374055706032,1961,0.0160642570281124,33,0.693820685133588
"amphibians","topic59","topic1",1,"animal",NA,1995,0.0117703966462431,0.00136948915646191,0.0119546165155898,1961,0.0160642570281124,34,0.732707191228635
"amphibians","topic59","topic1",1,"animal",NA,1996,0.0131291028446389,0.00137481406491048,0.0122368347409152,1961,0.0160642570281124,35,0.817286652078774
"amphibians","topic59","topic1",1,"animal",NA,1997,0.01247431758145,0.00134456416747544,0.0118367733108149,1961,0.0160642570281124,36,0.776526269445265
"amphibians","topic59","topic1",1,"animal",NA,1998,0.0131739779980986,0.00132877473876134,0.0123387017775675,1961,0.0160642570281124,37,0.82008013038164
"amphibians","topic59","topic1",1,"animal",NA,1999,0.013457139012246,0.00133662850230572,0.0128009868165353,1961,0.0160642570281124,38,0.837706903512316
"amphibians","topic59","topic1",1,"animal",NA,2000,0.0121541246444272,0.00124596072991515,0.0128777324161721,1961,0.0160642570281124,39,0.756594259115596
"amphibians","topic59","topic1",1,"animal",NA,2001,0.0135730007336757,0.00127951935143511,0.0129665119939795,1961,0.0160642570281124,40,0.844919295671315
"amphibians","topic59","topic1",1,"animal",NA,2002,0.0127272727272727,0.0012341253438722,0.013017103023144,1961,0.0160642570281124,41,0.792272727272728
"amphibians","topic59","topic1",1,"animal",NA,2003,0.0122268764859051,0.00116931696292162,0.0128276827207053,1961,0.0160642570281124,42,0.761123061247595
"amphibians","topic59","topic1",1,"animal",NA,2004,0.011946514686541,0.00113741303117368,0.0125255578555643,1961,0.0160642570281124,43,0.74367053923718
"amphibians","topic59","topic1",1,"animal",NA,2005,0.0137814057033817,0.00120035148745695,0.0128510140673552,1961,0.0160642570281124,44,0.857892505035514
"amphibians","topic59","topic1",1,"animal",NA,2006,0.0122453076382616,0.001101829347577,0.0125854754482724,1961,0.0160642570281124,45,0.762270400481787
"amphibians","topic59","topic1",1,"animal",NA,2007,0.0130289968652038,0.00112237337509934,0.0126458202758586,1961,0.0160642570281124,46,0.811055054858939
"amphibians","topic59","topic1",1,"animal",NA,2008,0.00991147036181678,0.000971754339853948,0.012182739051041,1961,0.0160642570281124,47,0.616989030023096
"amphibians","topic59","topic1",1,"animal",NA,2009,0.0114996700914318,0.00103512756836086,0.0120933701320191,1961,0.0160642570281124,48,0.715854463191632
"amphibians","topic59","topic1",1,"animal",NA,2010,0.0106382978723404,0.00101352961908781,0.0114647485658109,1961,0.0160642570281124,49,0.662234042553192
"animal anatomy","topic81","topic2",1,"animal","anatomy",1961,0.0682730923694779,0.00922802590765353,0.0580783511521335,1961,0.0682730923694779,0,1
"animal anatomy","topic81","topic2",1,"animal","anatomy",1962,0.0884718498659517,0.0103972427288971,0.0659780923733491,1961,0.0682730923694779,1,1.29585238921306
"animal anatomy","topic81","topic2",1,"animal","anatomy",1963,0.056890012642225,0.00823589773547604,0.066092776789161,1961,0.0682730923694779,2,0.833271361642002
"animal anatomy","topic81","topic2",1,"animal","anatomy",1964,0.0402892561983471,0.00632014619833412,0.0621895710051864,1961,0.0682730923694779,3,0.590119105493437
"animal anatomy","topic81","topic2",1,"animal","anatomy",1965,0.0450191570881226,0.00641720273795945,0.0597886736328249,1961,0.0682730923694779,4,0.659398242055443
"animal anatomy","topic81","topic2",1,"animal","anatomy",1966,0.0540308747855918,0.00662079598031433,0.0569402301160476,1961,0.0682730923694779,5,0.791393401271315
"animal anatomy","topic81","topic2",1,"animal","anatomy",1967,0.049455155071249,0.00627728529987819,0.0491368911571071,1961,0.0682730923694779,6,0.724372565455353
